1143,1917
1143,1918
1144,1910
1144,1911
1144,1912
1144,1913
1144,1914
1144,1915
1144,1916
1144,1917
1144,1918
1144,1919
1144,1920
1144,1921
1144,1922
1145,1905
1145,1906
1145,1907
1145,1908
1145,1909
1145,1910
1145,1911
1145,1912
1145,1913
1145,1914
1145,1915
1145,1916
1145,1917
1145,1918
1145,1919
1145,1920
1145,1921
1145,1922
1145,1923
1145,1924
1145,1925
1145,1926
1145,1927
1146,1903
1146,1904
1146,1905
1146,1906
1146,1907
1146,1908
1146,1909
1146,1910
1146,1911
1146,1912
1146,1913
1146,1914
1146,1915
1146,1916
1146,1917
1146,1918
1146,1919
1146,1920
1146,1921
1146,1922
1146,1923
1146,1924
1146,1925
1146,1926
1146,1927
1146,1928
1146,1929
1147,1901
1147,1902
1147,1903
1147,1904
1147,1905
1147,1906
1147,1907
1147,1908
1147,1909
1147,1910
1147,1911
1147,1912
1147,1913
1147,1914
1147,1915
1147,1916
1147,1917
1147,1918
1147,1919
1147,1920
1147,1921
1147,1922
1147,1923
1147,1924
1147,1925
1147,1926
1147,1927
1147,1928
1147,1929
1147,1930
1148,1899
1148,1900
1148,1901
1148,1902
1148,1903
1148,1904
1148,1905
1148,1906
1148,1907
1148,1908
1148,1909
1148,1910
1148,1911
1148,1912
1148,1913
1148,1914
1148,1915
1148,1916
1148,1917
1148,1918
1148,1919
1148,1920
1148,1921
1148,1922
1148,1923
1148,1924
1148,1925
1148,1926
1148,1927
1148,1928
1148,1929
1148,1930
1148,1931
1148,1932
1149,1898
1149,1899
1149,1900
1149,1901
1149,1902
1149,1903
1149,1904
1149,1905
1149,1906
1149,1907
1149,1908
1149,1909
1149,1910
1149,1911
1149,1912
1149,1913
1149,1914
1149,1915
1149,1916
1149,1917
1149,1918
1149,1919
1149,1920
1149,1921
1149,1922
1149,1923
1149,1924
1149,1925
1149,1926
1149,1927
1149,1928
1149,1929
1149,1930
1149,1931
1149,1932
1149,1933
1149,1934
1150,1896
1150,1897
1150,1898
1150,1899
1150,1900
1150,1901
1150,1902
1150,1903
1150,1904
1150,1905
1150,1906
1150,1907
1150,1908
1150,1909
1150,1910
1150,1911
1150,1912
1150,1913
1150,1914
1150,1915
1150,1916
1150,1917
1150,1918
1150,1919
1150,1920
1150,1921
1150,1922
1150,1923
1150,1924
1150,1925
1150,1926
1150,1927
1150,1928
1150,1929
1150,1930
1150,1931
1150,1932
1150,1933
1150,1934
1150,1935
1150,1936
1151,1895
1151,1896
1151,1897
1151,1898
1151,1899
1151,1900
1151,1901
1151,1902
1151,1903
1151,1904
1151,1905
1151,1906
1151,1907
1151,1908
1151,1909
1151,1910
1151,1911
1151,1912
1151,1913
1151,1914
1151,1915
1151,1916
1151,1917
1151,1918
1151,1919
1151,1920
1151,1921
1151,1922
1151,1923
1151,1924
1151,1925
1151,1926
1151,1927
1151,1928
1151,1929
1151,1930
1151,1931
1151,1932
1151,1933
1151,1934
1151,1935
1151,1936
1151,1937
1152,1894
1152,1895
1152,1896
1152,1897
1152,1898
1152,1899
1152,1900
1152,1901
1152,1902
1152,1903
1152,1904
1152,1905
1152,1906
1152,1907
1152,1908
1152,1909
1152,1910
1152,1911
1152,1912
1152,1913
1152,1914
1152,1915
1152,1916
1152,1917
1152,1918
1152,1919
1152,1920
1152,1921
1152,1922
1152,1923
1152,1924
1152,1925
1152,1926
1152,1927
1152,1928
1152,1929
1152,1930
1152,1931
1152,1932
1152,1933
1152,1934
1152,1935
1152,1936
1152,1937
1153,1892
1153,1893
1153,1894
1153,1895
1153,1896
1153,1897
1153,1898
1153,1899
1153,1900
1153,1901
1153,1902
1153,1903
1153,1904
1153,1905
1153,1906
1153,1907
1153,1908
1153,1909
1153,1910
1153,1911
1153,1912
1153,1913
1153,1914
1153,1915
1153,1916
1153,1917
1153,1918
1153,1919
1153,1920
1153,1921
1153,1922
1153,1923
1153,1924
1153,1925
1153,1926
1153,1927
1153,1928
1153,1929
1153,1930
1153,1931
