0936,1925
0936,1926
0936,1927
0936,1928
0936,1929
0936,1930
0936,1931
0936,1932
0936,1933
0936,1934
0936,1935
0936,1936
0936,1937
0936,1938
0937,1922
0937,1923
0937,1924
0937,1925
0937,1926
0937,1927
0937,1928
0937,1929
0937,1930
0937,1931
0937,1932
0937,1933
0937,1934
0937,1935
0937,1936
0937,1937
0937,1938
0937,1939
0937,1940
0937,1941
0937,1943
0938,1920
0938,1921
0938,1922
0938,1923
0938,1924
0938,1925
0938,1926
0938,1927
0938,1928
0938,1929
0938,1930
0938,1931
0938,1932
0938,1933
0938,1934
0938,1935
0938,1936
0938,1937
0938,1938
0938,1939
0938,1940
0938,1941
0938,1942
0938,1943
0938,1944
0939,1918
0939,1919
0939,1920
0939,1921
0939,1922
0939,1923
0939,1924
0939,1925
0939,1926
0939,1927
0939,1928
0939,1929
0939,1930
0939,1931
0939,1932
0939,1933
0939,1934
0939,1935
0939,1936
0939,1937
0939,1938
0939,1939
0939,1940
0939,1941
0939,1942
0939,1943
0939,1944
0939,1945
0939,1946
0940,1916
0940,1917
0940,1918
0940,1919
0940,1920
0940,1921
0940,1922
0940,1923
0940,1924
0940,1925
0940,1926
0940,1927
0940,1928
0940,1929
0940,1930
0940,1931
0940,1932
0940,1933
0940,1934
0940,1935
0940,1936
0940,1937
0940,1938
0940,1939
0940,1940
0940,1941
0940,1942
0940,1943
0940,1944
0940,1945
0940,1946
0940,1947
0940,1948
0941,1914
0941,1915
0941,1916
0941,1917
0941,1918
0941,1919
0941,1920
0941,1921
0941,1922
0941,1923
0941,1924
0941,1925
0941,1926
0941,1927
0941,1928
0941,1929
0941,1930
0941,1931
0941,1932
0941,1933
0941,1934
0941,1935
0941,1936
0941,1937
0941,1938
0941,1939
0941,1940
0941,1941
0941,1942
0941,1943
0941,1944
0941,1945
0941,1946
0941,1947
0941,1948
0941,1949
0941,1950
0942,1913
0942,1914
0942,1915
0942,1916
0942,1917
0942,1918
0942,1919
0942,1920
0942,1921
0942,1922
0942,1923
0942,1924
0942,1925
0942,1926
0942,1927
0942,1928
0942,1929
0942,1930
0942,1931
0942,1932
0942,1933
0942,1934
0942,1935
0942,1936
0942,1937
0942,1938
0942,1939
0942,1940
0942,1941
0942,1942
0942,1943
0942,1944
0942,1945
0942,1946
0942,1947
0942,1948
0942,1949
0942,1950
0942,1951
0943,1912
0943,1913
0943,1914
0943,1915
0943,1916
0943,1917
0943,1918
0943,1919
0943,1920
0943,1921
0943,1922
0943,1923
0943,1924
0943,1925
0943,1926
0943,1927
0943,1928
0943,1929
0943,1930
0943,1931
0943,1932
0943,1933
0943,1934
0943,1935
0943,1936
0943,1937
0943,1938
0943,1939
0943,1940
0943,1941
0943,1942
0943,1943
0943,1944
0943,1945
0943,1946
0943,1947
0943,1948
0943,1949
0943,1950
0943,1951
0943,1952
0943,1953
0944,1910
0944,1911
0944,1912
0944,1913
0944,1914
0944,1915
0944,1916
0944,1917
0944,1918
0944,1919
0944,1920
0944,1921
0944,1922
0944,1923
0944,1924
0944,1925
0944,1926
0944,1927
0944,1928
0944,1929
0944,1930
0944,1931
0944,1932
0944,1933
0944,1934
0944,1935
0944,1936
0944,1937
0944,1938
0944,1939
0944,1940
0944,1941
0944,1942
0944,1943
0944,1944
0944,1945
0944,1946
0944,1947
0944,1948
0944,1949
0944,1950
0944,1951
0944,1952
0944,1953
0944,1954
0945,1910
0945,1911
0945,1912
0945,1913
0945,1914
0945,1915
0945,1916
0945,1917
0945,1918
0945,1919
0945,1920
0945,1921
0945,1922
0945,1923
0945,1924
